171	2	ידיעה בדבר תכנית מקיפה לפתרון בעיית השיכון לזוגות צעירים	2124	אבנרי אורי
171	2	ידיעה בדבר תכנית מקיפה לפתרון בעיית השיכון לזוגות צעירים	2668	שרף זאב
171	2	ידיעה בדבר תכנית מקיפה לפתרון בעיית השיכון לזוגות צעירים	2202	בן-מאיר יהודה
171	2	ידיעה בדבר תכנית מקיפה לפתרון בעיית השיכון לזוגות צעירים	2148	אליעד נסים
171	2	ידיעה בדבר תכנית מקיפה לפתרון בעיית השיכון לזוגות צעירים	2189	ביבי מרדכי
171	2	ידיעה בדבר תכנית מקיפה לפתרון בעיית השיכון לזוגות צעירים	2300	המר זבולון
171	2	ידיעה בדבר תכנית מקיפה לפתרון בעיית השיכון לזוגות צעירים	2300	המר זבולון
171	2	ידיעה בדבר תכנית מקיפה לפתרון בעיית השיכון לזוגות צעירים	2668	שרף זאב
171	2	ידיעה בדבר תכנית מקיפה לפתרון בעיית השיכון לזוגות צעירים	2368	ידיד מנחם
171	2	ידיעה בדבר תכנית מקיפה לפתרון בעיית השיכון לזוגות צעירים	2319	וילנר מאיר
172	2	שיטת מכירתן ומסירתן של דירות לזוגות צעירים	2397	כהן שלום
172	2	שיטת מכירתן ומסירתן של דירות לזוגות צעירים	2668	שרף זאב
172	2	שיטת מכירתן ומסירתן של דירות לזוגות צעירים	2202	בן-מאיר יהודה
172	2	שיטת מכירתן ומסירתן של דירות לזוגות צעירים	2429	לוין שלום
172	2	שיטת מכירתן ומסירתן של דירות לזוגות צעירים	2189	ביבי מרדכי
174	2	דירות במחירים מוזלים לזוגות צעירים בירושלים	2189	ביבי מרדכי
174	2	דירות במחירים מוזלים לזוגות צעירים בירושלים	2124	אבנרי אורי
174	2	דירות במחירים מוזלים לזוגות צעירים בירושלים	2560	פת גדעון
174	2	דירות במחירים מוזלים לזוגות צעירים בירושלים	2668	שרף זאב
174	2	דירות במחירים מוזלים לזוגות צעירים בירושלים	2325	ורהפטיג זרח
174	2	דירות במחירים מוזלים לזוגות צעירים בירושלים	2202	בן-מאיר יהודה
174	2	דירות במחירים מוזלים לזוגות צעירים בירושלים	2294	הורביץ יגאל
175	2	קרקע בתנאים נוחים לשיכון זוגות צעירים ומשפחות מרובות ילדים	2300	המר זבולון
175	2	קרקע בתנאים נוחים לשיכון זוגות צעירים ומשפחות מרובות ילדים	2233	גבתי חיים
175	2	קרקע בתנאים נוחים לשיכון זוגות צעירים ומשפחות מרובות ילדים	2675	תמיר יוסף
175	2	קרקע בתנאים נוחים לשיכון זוגות צעירים ומשפחות מרובות ילדים	2363	טובי תופיק
175	2	קרקע בתנאים נוחים לשיכון זוגות צעירים ומשפחות מרובות ילדים	2124	אבנרי אורי
176	2	פתרונות דיור לזוגות צעירים	2601	רוזן שלמה
176	2	פתרונות דיור לזוגות צעירים	2368	ידיד מנחם
176	2	פתרונות דיור לזוגות צעירים	2668	שרף זאב
176	2	פתרונות דיור לזוגות צעירים	2206	בן-פורת מרדכי
176	2	פתרונות דיור לזוגות צעירים	2202	בן-מאיר יהודה
176	2	פתרונות דיור לזוגות צעירים	2633	שחל משה
